score_mode,n_seeds,n_images_total,mean_tiles,accuracy_mean,accuracy_std,roc_auc_mean,roc_auc_std,brier_score_mean,brier_score_std,expected_calibration_error_mean,expected_calibration_error_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,predicted_fake_rate_mean,predicted_fake_rate_std
global,3,342,6.87719298245614,0.6081871345029239,0.030806005125300392,0.6569170771756978,0.02047490955001163,0.3538488332052278,0.02345941403937099,0.35663191049871706,0.014194295790043781,0.5726327407444106,0.02377492846602709,0.8035714285714285,0.0472455591261534,0.6682006480456093,0.02451457498391413,0.6900584795321638,0.048312022344614916
tile_mean,3,342,6.87719298245614,0.6374269005847953,0.03545133231866123,0.6697454844006568,0.028337809279822906,0.3024308020053734,0.024167865021060914,0.269395570674295,0.026976210276626226,0.5923547700225993,0.027774481639086145,0.8452380952380952,0.03717260713332377,0.6961983905246316,0.025749341740659595,0.7017543859649122,0.04019803241189334
tile_max,3,342,6.87719298245614,0.5906432748538012,0.013399344137297759,0.7316297208538588,0.014767363459966992,0.37012908418403284,0.02516858192298891,0.3843507449628359,0.022200634404903465,0.548651052028697,0.00834660954597651,0.9404761904761904,0.010309826235528995,0.6930025795996723,0.008889671503222544,0.8421052631578947,0.008771929824561375
tile_top2_mean,3,342,6.87719298245614,0.6111111111111112,0.03545133231866123,0.7412253694581281,0.015464739353293493,0.35409052916632205,0.028744923928797277,0.3649132947642075,0.022449133229025066,0.5628167641325535,0.02399279751065254,0.9404761904761904,0.010309826235528995,0.7040748928476503,0.020986493603118304,0.8216374269005847,0.028197809242669444
